Education,Income,Kidhome,Marital_Status,NumDealsPurchases,Recency,Teenhome,Year_Birth,Months_After_2012,Succesful_cmp
3,0.5827681773030271,0,1,4,72,1,1965,20,2
1,0.650002902241492,0,1,1,76,0,1970,17,2
3,0.15202170696693784,0,2,2,65,0,1969,11,2
1,0.6319421514745001,0,1,1,76,0,1969,18,2
2,0.6161460601497776,0,1,2,74,0,1967,19,2
3,0.31338533173004457,0,2,2,68,0,1969,13,2
1,0.6326407080134046,0,1,1,76,0,1969,17,2
1,0.8819992232669858,0,1,1,72,0,1972,14,2
1,0.6412267646781709,0,1,1,76,0,1969,18,2
1,0.5175835335311372,0,1,1,73,0,1969,16,2
3,0.19142350913218553,0,2,2,65,0,1969,11,2
1,0.49091369920475403,0,1,1,73,0,1969,15,2
3,0.5732454444032089,0,1,4,71,1,1964,20,2
1,0.8300907063998135,0,1,1,73,0,1971,15,2
1,0.9170232124735647,0,2,1,71,0,1972,14,2
3,0.2791417686160057,0,2,2,68,0,1969,12,2
3,0.23358349446242782,0,2,2,66,0,1969,12,2
1,0.6065202900317549,0,1,1,77,0,1970,17,2
1,0.8152872503185371,0,1,1,73,0,1971,15,2
1,0.5925454899353259,0,1,1,77,0,1970,17,2
3,0.16537745380948288,0,2,2,65,0,1969,11,2
1,0.5103945171164117,0,1,1,73,0,1969,16,2
1,0.3185760677853495,0,1,1,82,0,1970,13,2
2,0.4382372166250761,0,1,1,72,0,1969,15,2
1,0.37334097595875915,0,1,1,81,0,1970,14,2
1,0.6327957993733423,0,1,1,76,0,1969,18,2
1,-0.06427816945596834,0,1,2,83,0,1970,8,2
2,0.04318250957146233,0,2,2,74,0,1969,9,2
3,0.4246028854354867,0,1,4,74,1,1965,18,2
1,1.2764548309849626,0,1,1,96,0,1971,19,2
1,0.16922845207265774,0,1,1,84,0,1971,8,2
1,0.18594012378021402,0,1,1,91,0,1971,10,2
2,-0.0012246497965882897,0,1,2,78,0,1970,9,2
1,0.4710543730181081,0,1,1,78,0,1972,9,2
2,0.12288765900176096,0,1,3,83,0,1968,12,2
1,0.3072932115767897,0,1,1,81,0,1972,9,2
3,0.3807244245510198,0,1,4,76,1,1965,17,2
3,0.14606552404205075,0,2,2,65,0,1969,10,2
1,-0.11117153731112392,0,1,1,90,0,1971,8,2
1,0.0519230775812517,0,1,1,90,0,1971,9,2
1,0.2684592650469135,0,1,1,91,0,1971,11,2
1,1.3458585017805285,0,1,1,97,0,1971,20,2
1,1.329851274963678,0,1,1,96,0,1971,20,2
1,0.18255685500612373,0,1,1,84,0,1970,12,2
2,-0.018618883923509397,0,1,2,79,0,1970,9,2
1,0.609536526630247,0,1,1,93,0,1971,14,2
1,-0.06945552497804673,0,1,1,90,0,1971,8,2
3,0.47451970729119414,0,1,4,73,1,1964,19,2
3,0.06811006948364856,0,2,2,72,0,1969,10,2
1,0.0929303389526209,0,1,2,83,0,1968,12,2
1,-0.09251202701273445,0,1,1,90,0,1971,8,2
1,-0.08100525180415952,0,1,2,85,0,1970,8,2
1,-0.04084058789149804,0,1,2,81,0,1970,8,2
1,-0.04844213598521649,0,1,2,82,0,1970,8,2
1,0.983160896720767,0,2,1,69,0,1974,10,2
1,0.4833494314831898,0,1,1,79,0,1970,15,2
1,0.01674885954453667,0,1,1,87,0,1970,9,2
1,1.380886477447418,0,1,1,97,0,1971,20,2
1,0.29204951763737924,0,1,1,82,0,1970,13,2
1,-0.046373521661868505,0,1,2,82,0,1970,8,2
1,0.031142174470194323,0,1,1,87,0,1971,8,2
1,0.5970237204293416,0,1,1,77,0,1970,17,2
1,-0.0816984838138092,0,1,1,89,0,1970,8,2
1,0.19686758789052689,0,1,1,83,0,1972,8,2
3,0.4559298681110772,0,1,4,74,1,1965,18,2
1,0.3337380183703451,0,1,1,92,0,1971,11,2
2,0.004180311587335006,0,1,2,77,0,1970,9,2
1,0.8546764680643897,0,2,1,71,0,1974,10,2
2,0.282023564636867,0,1,3,78,1,1966,15,2
1,1.0597023924565703,0,1,1,95,0,1971,17,2
1,0.08634004261754427,0,1,2,84,0,1968,12,2
1,0.19912384499630625,0,1,1,91,0,1971,10,2
1,0.3349238981666195,0,1,1,82,0,1970,14,2
1,0.07777002652280371,0,1,1,86,0,1971,8,2
1,0.7683686206303422,0,1,1,94,0,1971,15,2
1,0.9276379273612727,0,2,1,70,0,1974,10,2
1,0.6236869554515965,0,2,1,76,0,1973,9,2
2,0.3152331999291265,0,1,3,77,1,1966,16,2
1,-0.05415562624080869,0,1,2,83,0,1970,8,2
3,0.5621090090215433,0,1,4,71,1,1964,20,2
1,0.07367771077021082,0,1,2,84,0,1968,11,2
2,-0.030953427519964966,0,1,2,81,0,1970,9,2
2,-0.022865233921960867,0,1,2,80,0,1970,9,2
3,0.533914634488494,0,1,4,71,1,1964,20,2
1,0.6361188001167579,0,2,1,75,0,1973,9,2
1,-0.08583255688605176,0,1,1,89,0,1970,8,2
2,-0.024914941358138515,0,1,2,80,0,1970,9,2
1,-0.019034046052606945,0,1,1,88,0,1970,9,2
1,0.04184529042995,0,1,1,86,0,1971,8,2
2,0.036616725824360125,0,2,2,75,0,1969,9,2
1,0.45580140856425394,0,1,1,92,0,1971,12,2
1,0.7710298605921804,0,1,1,94,0,1971,15,2
2,0.3028375638133464,0,1,3,78,1,1966,16,2
1,0.24530503352944333,0,1,1,83,0,1970,12,2
1,0.22738878888214675,0,1,1,91,0,1971,11,2
1,-0.06783392513119703,0,1,2,88,0,1970,9,2
1,0.07807980329692082,0,1,2,84,0,1968,11,2
2,0.24519429886417082,0,1,3,79,1,1967,15,2
1,0.21898646749262846,0,1,1,83,0,1972,8,2
1,0.17088213290056614,0,1,1,84,0,1970,11,2
3,0.12512754053913727,0,2,2,67,0,1969,10,2
1,-0.1142270049523461,0,1,2,89,0,1970,8,2
1,-0.10915764907953523,0,1,2,87,0,1970,8,2
1,1.2382903127124982,0,1,1,96,0,1971,19,2
1,0.10158849038137038,0,1,1,85,0,1971,8,2
3,0.10420633444611385,0,2,2,69,0,1969,10,2
2,0.30578001895955986,0,1,3,78,1,1966,16,2
1,0.005043374339498891,0,1,1,87,0,1971,8,2
2,0.10187351914543474,0,1,3,83,0,1968,12,2
1,1.077893163091052,0,2,1,67,0,1974,10,2
1,-0.08242422758097959,0,1,2,85,0,1970,8,2
2,-0.015010885110310901,0,1,2,79,0,1970,9,2
1,0.3810595392909966,0,1,1,92,0,1971,12,2
1,0.2623491651736296,0,1,1,83,0,1970,13,2
2,0.17212331689893273,0,1,3,81,0,1967,13,2
3,0.5212214123895242,0,1,4,72,1,1964,20,2
1,1.2484122948859357,0,1,1,96,0,1971,19,2
1,0.597965004117814,0,2,1,76,0,1973,9,2
1,0.28758947022778414,0,1,1,82,0,1972,9,2
3,0.08112331378186055,0,2,2,71,0,1969,10,2
2,0.03513597135001481,0,2,2,75,0,1969,9,2
1,-0.018688298951548513,0,1,2,86,0,1969,10,2
1,0.10909455972561652,0,1,1,85,0,1970,11,2
2,0.2661115095419471,0,1,3,79,1,1967,15,2
3,-0.783908416194362,1,3,1,10,0,1971,13,3
2,0.13648840205730095,0,1,1,5,0,1970,12,3
3,-0.45284877089833375,0,3,2,8,0,1972,12,3
3,-0.783908416194362,1,3,1,10,0,1971,13,3
2,0.6133217099141209,0,1,1,2,0,1970,12,3
2,-0.14699732640271845,0,2,1,6,0,1970,12,3
2,-0.5120146874343667,0,2,1,9,0,1969,13,3
3,-0.783908416194362,1,3,1,10,0,1971,13,3
2,-0.7095810494500447,0,2,1,10,0,1971,13,3
2,-0.33932811806298285,0,2,1,7,0,1970,12,3
2,-0.1394287780249004,0,2,1,10,0,1971,15,3
1,0.3988886305001642,0,0,0,43,0,1976,9,3
0,-1.430033380335571,1,1,1,54,0,1978,9,3
1,-1.6219051019030521,1,1,1,58,0,1978,9,3
0,-1.2648816692623774,1,2,1,52,0,1978,9,3
0,-1.2648816692623774,1,2,1,52,0,1978,9,3
0,-1.2371985476113498,1,1,1,52,0,1978,10,3
0,-1.2644656634181275,1,1,1,52,0,1978,9,3
0,-1.1974993884858198,1,1,1,52,0,1978,13,3
0,-0.2969765979610596,0,1,0,47,0,1977,9,3
0,-1.2648816692623774,1,2,1,52,0,1978,9,3
0,-1.2648816692623774,1,2,1,52,0,1978,9,3
2,0.9344236783981271,0,2,2,58,1,1971,22,3
2,0.9180669915053968,0,2,2,58,1,1971,22,3
2,0.523953844679572,0,2,1,57,0,1972,22,3
3,1.3341060813240595,0,1,1,62,0,1971,23,3
2,0.40150362858362465,0,2,2,61,1,1972,20,3
2,-0.8862894559542673,0,0,1,54,0,1977,20,3
2,0.46442798379322303,0,2,1,56,0,1970,22,3
2,0.7462931333376794,0,2,1,57,0,1971,22,3
2,0.5846994799382,0,2,2,60,1,1972,21,3
2,0.7619224542125247,0,2,2,59,1,1971,22,3
2,-1.0563692718781383,0,0,1,54,0,1977,20,3
2,0.9815255011891356,0,2,2,58,1,1971,22,3
2,0.8538196055458275,0,2,2,58,1,1971,22,3
3,0.4639508681556591,0,2,1,76,1,1961,25,3
2,0.7276823774803765,0,0,2,68,1,1958,25,3
3,-0.7119406727424784,0,1,1,68,1,1955,27,3
2,0.256226980202226,0,1,4,69,1,1955,22,3
3,0.5431354048501923,0,2,1,75,1,1961,26,3
2,0.46004567866089163,0,0,1,73,1,1965,28,3
2,0.4030540733792003,0,1,3,69,1,1956,23,3
2,1.0935450994096985,0,0,1,68,1,1961,28,3
2,1.0628975486397705,0,0,1,69,1,1961,28,3
3,1.4461131090788792,0,0,1,67,0,1967,25,3
2,0.7303641869280333,0,0,1,71,1,1963,28,3
3,1.6338800555038038,0,0,1,67,0,1970,23,3
3,-1.568764392094644,0,1,1,68,1,1952,27,3
2,-0.508111039369974,0,1,4,68,1,1963,14,3
2,-0.7717147753932462,0,1,4,68,1,1954,18,3
2,-0.2801387911569546,0,2,5,69,1,1953,20,3
2,-0.8724999620684557,1,2,4,68,1,1951,19,3
3,-1.8116830255428045,1,2,2,68,1,1950,24,3
2,-0.7979491437904224,0,2,5,69,1,1952,19,3
3,-1.7305972442518616,1,2,2,68,1,1950,24,3
2,-0.6466999225570531,0,2,5,69,1,1952,19,3
3,-1.620528831553016,1,2,2,68,1,1950,23,3
2,-0.590158677904068,0,2,5,69,1,1952,19,3
2,-0.8243723059796569,1,2,4,69,1,1951,19,3
0,-1.5973269695193555,1,1,1,42,0,1987,8,3
1,-1.4551112305841918,1,0,1,41,0,1986,9,3
2,-0.6632099823410078,1,1,3,35,0,1982,8,3
2,-1.145137544304234,1,0,1,39,0,1985,9,3
0,-1.5040684335228298,1,1,1,41,0,1987,8,3
1,-1.2183274059349407,1,0,1,40,0,1986,9,3
2,-1.0819605890474011,1,0,1,39,0,1985,9,3
2,0.6189100819710445,0,0,0,40,0,1978,10,3
2,-0.9894380158059395,0,0,1,37,0,1984,10,3
1,-1.0529547291636627,0,0,1,39,0,1984,10,3
1,-1.2708856897836212,1,0,1,40,0,1986,9,3
2,0.990127946613961,0,2,1,46,0,1963,29,3
2,-0.6779241243366407,0,0,1,51,0,1968,21,3
2,1.3157248231602436,0,3,1,47,0,1963,30,3
3,-0.5083742799810413,0,2,1,43,0,1965,29,3
2,0.723570216673005,0,2,1,45,0,1963,29,3
2,-0.45767802333868235,0,3,2,47,0,1966,26,3
2,1.3157248231602436,0,3,1,47,0,1963,30,3
2,0.05418220319129419,0,1,1,49,0,1966,24,3
2,0.9950686326817976,0,0,1,94,0,1986,25,3
1,0.677492044476071,0,2,2,91,0,1983,12,3
2,1.0018180174361093,0,0,1,94,0,1986,26,3
2,0.8137752605798549,1,2,2,93,0,1985,13,3
2,-0.19997759305277008,1,3,1,84,0,1984,19,3
2,0.633438922757739,1,3,1,90,0,1985,14,3
2,0.7598260893650981,1,3,1,91,0,1985,13,3
2,0.15390237000200657,1,3,2,89,0,1983,13,3
2,0.46165200076670493,1,3,1,89,0,1985,15,3
2,0.6234665289886232,1,3,2,91,0,1985,13,3
2,0.2797376289524388,1,3,1,88,0,1985,16,3
2,1.0033262016100062,0,0,1,94,0,1986,26,3
2,0.9783653294778355,0,1,1,94,0,1986,21,3
2,-0.6277918355386276,1,0,4,22,0,1973,8,3
2,-0.6619564182618974,1,0,4,27,0,1976,8,3
2,-0.7000800908881063,1,0,3,22,0,1972,8,3
2,-0.8353742989793216,1,0,2,24,0,1973,8,3
2,-0.695216745379071,1,0,3,22,0,1972,8,3
2,-1.746788572496314,1,2,4,19,0,1975,8,3
2,-0.8121331570451958,1,0,2,24,0,1973,8,3
2,-0.7902404655760474,1,0,2,23,0,1973,8,3
2,-1.2854865673220677,1,1,4,20,0,1973,8,3
2,-0.6260645391418921,1,0,4,22,0,1973,8,3
2,-1.076189270177127,0,0,2,22,0,1970,12,3
2,-1.893102672651926,1,2,4,19,0,1975,8,3
2,-0.6239499183118048,1,0,3,21,0,1972,8,3
3,-0.5310719293353047,0,3,1,8,0,1972,12,3
2,0.18744228569155671,0,2,2,8,0,1966,12,3
2,0.17979942554773357,0,2,2,7,0,1969,12,3
3,-0.27918102298732733,0,2,3,5,0,1978,11,3
3,-0.1705443814132641,0,3,2,7,0,1974,11,3
2,0.18363246841937753,0,2,2,8,0,1967,12,3
3,-0.1850596055811342,0,3,2,7,0,1974,11,3
3,0.1542393914480276,0,3,3,6,0,1975,11,3
3,-0.018210086250245033,0,2,3,5,0,1976,11,3
3,-0.10799529910969868,0,3,3,7,0,1974,11,3
3,-0.209978572227986,0,3,2,7,0,1974,11,3
3,-0.18269737821670495,0,3,2,7,0,1974,11,3
3,-0.6008309945614946,0,3,1,9,0,1971,12,3
2,-0.6302948353578626,1,2,5,22,0,1977,27,3
2,-0.8418371830652756,1,2,4,22,0,1976,26,3
2,0.6541402447618845,0,1,3,28,0,1978,26,3
2,-0.556913771507219,1,0,2,26,0,1981,27,3
2,-0.42718979475943125,1,2,4,23,0,1979,28,3
2,-0.16346796918498216,0,1,4,24,0,1977,28,3
2,-0.5208227931660432,1,2,5,21,0,1977,28,3
2,-0.26728103169945017,0,2,5,22,0,1978,28,3
2,0.3232582003651913,0,1,4,26,0,1978,27,3
2,-0.7400386132865756,1,2,5,22,0,1977,27,3
2,-0.4952182723739642,1,1,3,25,0,1980,27,3
2,0.3661613101135765,0,1,4,26,0,1978,27,3
2,-0.5156188493293564,1,1,2,25,0,1981,27,3
2,0.04768394232656581,0,3,6,9,0,1953,18,3
1,1.5711038436364282,0,3,0,6,0,1949,25,3
3,1.0164577629845604,0,2,0,3,0,1945,23,3
2,1.7848732563579863,0,2,0,8,0,1948,24,3
2,1.8263522715000318,0,2,0,8,0,1948,24,3
2,1.6709776316701062,0,2,0,8,0,1948,23,3
2,0.6106609233224707,0,2,2,6,0,1948,14,3
2,0.8354329239781138,0,2,2,6,0,1948,16,3
2,1.5652175100953403,0,2,0,8,0,1948,22,3
2,1.5974703819848834,0,3,1,9,0,1948,23,3
1,1.1747880983213772,0,3,0,4,0,1951,25,3
1,0.5972458114308445,0,3,0,0,0,1953,25,3
1,1.6409063936924482,0,3,0,7,0,1949,25,3
3,0.48690617534070324,0,2,3,93,1,1950,20,3
4,0.6832588273404604,0,1,2,94,1,1947,22,3
3,0.2454091752446635,0,2,3,90,1,1952,17,3
2,-0.2654195679752065,0,2,2,83,1,1950,24,3
4,0.6928150539972983,0,1,2,92,1,1947,21,3
3,0.19485872273538896,0,2,2,89,1,1949,23,3
2,-0.24601482433565447,0,2,2,83,1,1950,24,3
2,0.22600868281412312,0,2,3,93,1,1954,15,3
2,0.33971627028873236,0,2,3,94,1,1952,17,3
3,0.2132273705193668,0,2,3,90,1,1953,17,3
2,0.2117593083829517,0,2,3,93,1,1954,14,3
4,0.7327273827383752,0,1,2,84,1,1947,17,3
3,0.013468805656676741,0,1,2,93,1,1951,19,3
1,0.16524142431886632,0,2,4,90,1,1972,11,3
1,-0.39337713184737094,0,2,5,86,1,1975,12,3
1,-0.9154275664897036,0,2,2,79,1,1978,16,3
1,-0.17378563162358035,0,2,5,88,0,1975,11,3
1,-0.4892949806927217,0,2,4,84,1,1976,13,3
1,-0.3935158989866646,0,2,3,86,0,1979,13,3
2,-0.4415228493820573,0,2,4,93,0,1978,14,3
2,-0.3861284280037445,0,2,4,91,0,1977,13,3
1,-0.09138384990938425,0,2,5,88,1,1974,11,3
1,-0.2886230257304388,0,2,5,89,0,1975,11,3
1,0.5770013828724043,0,2,3,91,0,1982,12,3
1,0.32665960771804037,0,2,4,90,0,1980,11,3
1,-0.4911104718387884,0,2,4,84,1,1976,13,3
2,-1.054014548267248,1,1,2,13,0,1971,26,3
2,-1.0228874014792655,1,1,2,12,0,1971,26,3
3,-0.2213293978354831,0,0,3,21,0,1970,25,3
2,0.19722621011422836,0,1,2,13,0,1972,23,3
2,-1.25731050354485,1,0,2,16,0,1971,26,3
1,-1.3070713477754794,1,0,3,17,0,1972,25,3
2,-1.1621156334747313,0,0,3,16,0,1971,25,3
2,-1.2640207344610275,1,0,2,16,0,1971,26,3
3,-0.07856311650162673,0,0,3,22,0,1970,25,3
3,-0.7789914300690024,1,2,1,10,0,1971,26,3
1,-1.3671703462742224,1,0,3,19,0,1973,24,3
1,-1.4955603477732629,1,1,3,23,0,1974,23,3
2,0.8387043269559014,0,1,2,12,0,1972,22,3
4,-0.3683711782670506,0,1,6,28,1,1968,12,3
3,0.10576738960847037,0,1,4,31,1,1967,10,3
1,0.22936896588224834,0,2,4,33,1,1974,11,3
4,-0.3120880257998391,0,1,6,29,1,1968,11,3
4,-0.2764033431698514,0,2,5,35,0,1970,9,3
2,0.04701010386640987,0,2,2,32,1,1970,12,3
4,0.06212764784955696,0,2,5,34,0,1969,8,3
2,0.12784414389378465,0,1,3,29,1,1967,11,3
4,-0.43762178173698435,0,2,4,36,0,1971,10,3
3,0.08010167533179666,0,2,5,33,1,1969,8,3
1,0.21363223452619648,0,2,4,33,1,1974,11,3
4,-0.07614981470183904,0,1,6,32,1,1968,9,3
3,0.05802269537347172,0,2,4,33,1,1969,9,3
3,0.12792191185687918,0,1,1,78,1,1963,26,3
2,0.9850187980717603,0,0,1,70,1,1961,28,3
2,-0.10529129614766122,0,3,2,80,1,1955,25,3
2,-0.08736992331123736,0,3,2,80,1,1955,25,3
4,0.0638555544617225,0,1,2,81,1,1962,23,3
3,0.1870040899449744,0,2,2,76,1,1959,23,3
3,0.1502121241867551,0,2,3,74,1,1957,23,3
4,0.11535772407875199,0,2,2,80,1,1962,24,3
3,0.17591160057632246,0,2,3,75,1,1958,23,3
3,0.6410840694060387,0,1,1,74,1,1961,26,3
2,0.041920355349452904,0,0,1,77,1,1966,27,3
2,0.021605367056734576,0,0,1,77,1,1966,27,3
2,0.08501799846828886,0,2,4,71,1,1955,21,3
2,-0.0386109156510209,0,1,3,61,0,1948,17,3
2,-0.0025361431510054766,0,1,4,65,0,1950,18,3
3,-0.6438547908272566,0,0,1,51,0,1945,15,3
3,-0.051519044774417114,0,1,3,60,0,1948,17,3
2,-0.794131580631978,0,1,4,68,0,1951,18,3
3,-0.3872778039484274,0,1,3,58,0,1946,15,3
4,-0.4905539639013362,0,1,1,55,0,1944,16,3
3,0.40749530220258934,0,1,2,56,0,1949,11,3
4,-1.4606725899946524,0,1,1,62,0,1947,22,3
3,-0.330568503128955,0,0,1,52,0,1943,14,3
3,-0.2254887761707378,0,1,2,54,0,1944,14,3
3,0.21196859072880667,0,1,2,55,0,1947,12,3
2,-0.7713128933555673,0,1,4,67,0,1951,18,3
1,-0.35033132281228185,0,2,5,90,0,1976,12,3
3,-0.23956272772243936,1,2,2,96,0,1982,16,3
2,-0.5061890621691238,1,2,2,90,0,1981,15,3
3,0.4678480071328035,0,0,1,95,0,1984,23,3
2,0.2146093625973693,1,2,2,94,0,1983,14,3
3,0.6243385697574031,0,0,1,95,0,1985,24,3
3,-0.535251144978603,0,1,2,96,0,1981,17,3
3,-0.2726332882334265,0,1,2,96,0,1982,18,3
1,-0.25346424306592735,0,2,5,88,0,1975,11,3
3,0.2113519772754151,0,1,2,96,0,1983,21,3
3,-0.5974762486567377,1,2,2,96,0,1980,17,3
3,-0.53951822028847,1,2,2,93,0,1981,16,3
3,-0.5741000872446611,1,2,2,96,0,1981,16,3
2,-0.5355365854641574,1,3,3,70,0,1981,16,3
2,0.16934412523589482,0,2,2,63,0,1973,19,3
3,0.044063482039123136,0,1,1,71,0,1975,13,3
2,-0.14821448005360915,0,2,2,65,0,1974,18,3
2,-0.262634358647667,0,2,1,70,0,1976,14,3
2,-0.36865017111384046,0,2,1,70,0,1977,14,3
2,-0.7958003513384052,1,3,2,71,0,1975,14,3
2,-0.7309698889267386,1,0,2,68,0,1983,21,3
2,-0.6438722900208615,1,3,2,69,0,1978,16,3
2,-0.8139614256430915,1,3,2,71,0,1975,14,3
2,-0.14482349631682834,0,1,1,71,0,1976,13,3
2,-0.5275939131267093,1,3,3,70,0,1981,16,3
3,0.3361328065271495,0,0,1,73,0,1974,11,3
4,-0.029299604737466775,0,0,3,34,0,1961,8,3
4,-0.17929106614936394,0,0,2,33,0,1957,9,3
3,0.16614128473283185,0,0,2,34,0,1956,12,3
4,-0.15701595008921787,0,0,2,33,0,1956,8,3
4,-0.09235887918423966,0,0,2,34,0,1956,8,3
4,-0.23178184630584794,0,0,3,32,0,1959,9,3
2,0.34683993108252376,0,1,2,34,1,1956,14,3
3,-0.0331582236939961,0,0,2,32,0,1957,9,3
2,0.15040655754973925,0,0,2,27,0,1965,13,3
2,0.30759855687405235,0,0,1,29,0,1953,18,3
2,0.3060109147861662,0,0,1,29,0,1953,18,3
4,0.012723224871099476,0,1,4,34,0,1964,8,3
4,-0.1076198941374101,0,0,2,34,0,1955,8,3
1,-1.2580443478275274,0,2,2,25,0,1975,22,3
1,-1.3949572860259865,0,2,2,24,0,1975,22,3
2,-0.18591094103193917,0,2,2,30,1,1975,22,3
2,0.05260726316037048,0,1,2,30,1,1976,24,3
1,-1.0794704277357254,0,2,2,25,0,1975,22,3
2,0.01890841028747839,0,2,2,30,1,1975,22,3
2,0.1514585876838489,0,0,2,30,1,1976,26,3
2,-0.4049248102787277,0,1,3,30,1,1971,22,3
2,0.050153602451561974,0,2,2,30,1,1975,22,3
2,-0.4490002093383614,0,2,2,30,0,1980,22,3
2,-0.4764489239929611,0,2,2,28,0,1975,22,3
2,-0.4227135164498069,0,1,4,30,1,1970,22,3
2,-0.3536922492119361,0,2,3,30,1,1972,22,3
3,-0.5854536114844799,1,2,4,35,0,1978,9,3
3,-0.8594604896346277,1,2,4,37,0,1973,12,3
4,0.020155122905734624,0,2,5,34,0,1969,8,3
3,-0.8127082480319017,1,2,4,37,0,1974,11,3
3,-0.8057456016585421,1,2,4,37,0,1974,11,3
2,-0.27098874598555633,0,3,4,35,0,1974,12,3
3,-0.5711191758816272,0,3,3,35,0,1972,13,3
3,-0.010427095697731703,0,1,2,38,0,1974,11,3
4,-0.8663572178050629,0,2,4,37,0,1972,12,3
3,-0.42847846771665526,0,2,3,38,0,1973,12,3
2,0.6580739456676138,0,0,0,39,0,1975,10,3
2,-0.047971635380926636,0,3,2,32,0,1971,13,3
4,-0.6761851977097025,0,2,4,37,0,1972,11,3
1,-0.8735240252994427,0,2,1,11,0,1984,18,3
1,-0.7422187739637368,1,3,3,12,0,1984,18,3
1,-0.7747858751886965,0,2,3,12,0,1984,17,3
1,-1.0555244231640937,0,1,2,9,0,1984,15,3
1,-0.840928498185749,1,3,3,11,0,1985,18,3
1,-0.7676920591296725,0,2,3,12,0,1984,18,3
1,-1.1722093908131481,1,3,2,7,0,1985,19,3
2,-1.4304672905846338,0,0,1,6,0,1984,11,3
1,0.2934056557746897,0,0,1,17,0,1988,19,3
2,-0.779227991955374,1,3,2,11,0,1984,19,3
1,-0.8912786304352605,0,2,1,11,0,1984,18,3
2,-1.0823235750428257,1,0,1,53,0,1976,20,3
2,-1.068975449137635,1,0,1,53,0,1974,20,3
2,-1.2699707742279753,1,1,2,49,0,1969,22,3
3,-1.043374761520943,1,0,1,51,0,1969,20,3
2,-0.7365104944883869,0,0,1,52,0,1970,20,3
2,-1.05050649449916,1,0,1,52,0,1970,20,3
2,0.03935740132635068,0,1,1,55,0,1970,21,3
2,0.34839928048294677,0,2,1,56,0,1970,22,3
3,-1.0094780186904269,1,1,1,46,0,1967,25,3
2,-1.0836510598320725,1,0,1,53,0,1976,20,3
2,0.31141288007625567,0,1,1,55,0,1970,21,3
2,0.6640465483130737,0,2,1,56,0,1970,22,3
2,-1.052821939658245,1,0,1,52,0,1971,20,3
2,0.4687668401565236,0,1,4,14,1,1953,9,3
2,-0.04002755313220696,0,1,4,5,1,1949,9,3
2,0.3440445046515974,0,1,4,12,1,1952,9,3
2,0.4378679596352907,0,1,4,14,1,1952,9,3
2,0.22564504734666496,0,1,2,9,0,1964,12,3
2,-0.048554824580274936,0,2,6,10,1,1954,17,3
2,0.15118326952200745,0,1,4,9,1,1950,9,3
2,0.3211286372230866,0,1,4,12,1,1952,9,3
2,-0.012126643590739339,0,0,2,19,1,1960,14,3
2,0.5751160962022368,0,1,4,16,1,1953,9,3
2,0.48711905598308747,0,1,4,15,1,1953,9,3
2,0.33449920454548937,0,1,4,12,1,1952,9,3
2,0.01869494209656164,0,1,4,7,1,1949,9,3
1,-0.8599876476403566,0,2,1,11,0,1984,18,3
1,-0.9029408863920076,0,2,1,11,0,1984,18,3
1,-1.1086883796042855,0,2,1,8,0,1984,19,3
1,-0.5513141223781248,0,1,1,12,0,1985,19,3
1,-0.910002765886311,0,2,1,10,0,1983,19,3
1,-1.1191183414214037,0,2,1,8,0,1984,19,3
1,-1.0945775785355616,0,2,1,8,0,1984,19,3
3,-0.8734329180564849,0,2,1,10,0,1983,21,3
1,-0.902011399047642,0,2,1,11,0,1984,18,3
1,-1.1088532695769981,0,2,1,8,0,1984,19,3
1,-1.0899342972884705,0,2,1,8,0,1984,19,3
1,-1.1361543212032594,0,1,1,8,0,1984,16,3
1,-0.9838355573572868,0,1,1,10,0,1984,18,3
2,-1.5283299181316932,0,0,1,5,0,1984,12,3
3,-0.15171940748402957,0,2,3,5,0,1977,11,3
1,-1.053321766643617,0,1,2,9,0,1984,15,3
2,-1.5414280583057927,0,0,1,5,0,1984,11,3
1,-0.9266371281848982,0,2,3,11,0,1984,16,3
1,-1.1113865948107868,0,1,2,9,0,1984,14,3
2,-1.4526824523669761,0,2,1,5,0,1984,18,3
3,-0.8469924909469048,0,1,2,5,0,1980,11,3
3,-0.40900158102665074,0,1,2,5,0,1978,11,3
3,-1.2055021745598309,0,0,1,5,0,1982,11,3
2,-1.5227042200787693,0,0,1,5,0,1984,12,3
2,-0.5069289935355697,1,1,1,29,0,1981,24,3
1,-1.00054456422893,1,2,2,27,0,1977,23,3
2,-0.5614177874877267,1,0,1,28,0,1982,25,3
1,-1.154561666654515,1,2,2,26,0,1976,23,3
2,-0.24102380559517297,0,2,2,30,0,1976,22,3
2,-0.5194025776928357,1,1,1,29,0,1981,24,3
1,-1.4113793676734159,1,2,2,24,0,1975,23,3
2,-0.3104758054720096,0,1,2,30,0,1980,23,3
2,-0.4082788685771723,0,2,2,30,0,1979,22,3
2,-0.5566665150978805,1,0,1,28,0,1982,25,3
2,-0.2861610999451581,0,1,2,30,0,1979,24,3
3,0.4930738906394542,0,1,2,78,1,1947,15,3
2,-0.6549718271102456,0,1,4,70,1,1951,18,3
3,0.7068484537010694,0,1,2,79,1,1947,15,3
3,-0.03959167645732398,0,2,2,86,1,1955,14,3
2,0.14982641501353877,0,1,4,71,1,1953,20,3
2,-0.6259710428387577,0,1,4,70,1,1951,18,3
2,0.06674110204190098,0,2,2,81,1,1949,21,3
3,0.5746576867469781,0,1,2,81,1,1949,14,3
